wav,affect,length
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F018.wav,Neutral,1.43
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F019.wav,Neutral,4.2399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F020.wav,Neutral,4.2599375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F021.wav,Neutral,4.92
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F023.wav,Neutral,3.07
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F024.wav,Neutral,5.2899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F025.wav,Neutral,6.79
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F026.wav,Neutral,2.5199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F028.wav,Neutral,2.6899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F029.wav,Neutral,3.0
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F030.wav,Neutral,2.2399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F031.wav,Neutral,6.6299375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F032.wav,Neutral,3.25
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F033.wav,Neutral,5.5299375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F034.wav,Neutral,1.1099375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F035.wav,Neutral,2.4199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F036.wav,Neutral,1.81
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F037.wav,Neutral,1.4199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F038.wav,Neutral,5.91
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_F039.wav,Neutral,3.4346875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M006.wav,Neutral,6.57175
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M007.wav,Neutral,7.05
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M008.wav,Neutral,1.1899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M009.wav,Neutral,1.43
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M010.wav,Neutral,6.54
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M011.wav,Neutral,3.203125
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M012.wav,Neutral,5.98
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M013.wav,Neutral,5.7799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M016.wav,Neutral,1.7799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M017.wav,Neutral,4.4799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M018.wav,Neutral,4.5099375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M019.wav,Neutral,5.5341875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M022.wav,Neutral,3.72
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M023.wav,Neutral,5.36
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M024.wav,Neutral,6.5799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M025.wav,Neutral,4.184125
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M026.wav,Neutral,5.86
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M027.wav,Neutral,7.73
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M028.wav,Neutral,2.0
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M029.wav,Neutral,1.9599375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M030.wav,Neutral,2.33
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M031.wav,Neutral,3.1199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M032.wav,Neutral,3.3725
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M033.wav,Neutral,7.2899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M034.wav,Neutral,4.43
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M035.wav,Neutral,1.9499375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M036.wav,Neutral,5.0199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M037.wav,Neutral,1.8399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M038.wav,Neutral,1.67
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M039.wav,Neutral,3.5
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M040.wav,Neutral,6.4499375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M041.wav,Neutral,6.23
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M042.wav,Neutral,4.1899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro07/Ses04M_impro07_M043.wav,Neutral,3.86
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F000.wav,Sadness,5.0599375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F001.wav,Fear,3.81
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F002.wav,Anger,1.8291875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F003.wav,Fear,3.21225
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F004.wav,Fear,2.2773125
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F005.wav,Fear,3.4571875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F006.wav,Fear,7.55
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F007.wav,Sadness,4.81
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F011.wav,Anger,2.1599375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F012.wav,Anger,2.7699375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F013.wav,Anger,8.27
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F015.wav,Anger,2.0130625
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F016.wav,Anger,4.55
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F017.wav,Anger,2.86
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F018.wav,Anger,3.0399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F021.wav,Anger,4.1199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F022.wav,Anger,4.7050625
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F026.wav,Neutral,2.668
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F027.wav,Neutral,5.002
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F028.wav,Anger,3.1599375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F029.wav,Anger,2.5899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F030.wav,Fear,13.86
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F032.wav,Fear,2.68
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F033.wav,Fear,2.221625
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F034.wav,Anger,2.0399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F035.wav,Anger,2.0889375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F036.wav,Anger,2.99
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F037.wav,Anger,2.09
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F038.wav,Anger,5.4125
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F039.wav,Anger,3.1895
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F040.wav,Anger,9.2899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F041.wav,Anger,2.5799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F042.wav,Anger,2.5799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_F043.wav,Anger,2.41625
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M000.wav,Fear,2.33
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M001.wav,Fear,1.9651875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M002.wav,Fear,8.31
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M003.wav,Fear,8.6075
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M004.wav,Fear,4.6299375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M005.wav,Fear,3.7099375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M006.wav,Fear,2.5475
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M008.wav,Anger,5.4799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M010.wav,Anger,5.4099375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M013.wav,Anger,1.7286875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M014.wav,Anger,4.3
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M015.wav,Anger,2.4699375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M021.wav,Anger,3.734625
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M022.wav,Anger,9.5199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M028.wav,Fear,2.6899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M029.wav,Anger,1.8799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M031.wav,Anger,3.1474375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M034.wav,Fear,12.045875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M037.wav,Anger,3.81
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M038.wav,Anger,7.689875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M041.wav,Anger,2.889875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_script01_1/Ses04M_script01_1_M042.wav,Anger,3.68
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F000.wav,Neutral,2.2399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F001.wav,Neutral,2.81
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F002.wav,Neutral,5.15
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F013.wav,Anger,6.0199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F019.wav,Anger,4.4321875
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_F021.wav,Anger,4.0025
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M014.wav,Anger,4.56
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M015.wav,Anger,6.5799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M016.wav,Anger,3.0099375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M018.wav,Anger,1.7765625
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M023.wav,Anger,2.6773125
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro01/Ses04M_impro01_M024.wav,Anger,4.0199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M009.wav,Anger,7.17
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M010.wav,Anger,4.8999375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M011.wav,Anger,9.97
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M012.wav,Anger,5.98
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M013.wav,Anger,8.6399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M014.wav,Anger,6.234625
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M015.wav,Anger,11.55
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M016.wav,Anger,6.5799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M017.wav,Anger,3.8899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M018.wav,Anger,2.8799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M019.wav,Anger,7.3799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M020.wav,Anger,1.418125
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M021.wav,Anger,1.1980625
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M022.wav,Anger,2.9499375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M023.wav,Anger,6.56
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M024.wav,Anger,3.93
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M025.wav,Anger,3.522625
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M026.wav,Anger,3.86
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_impro08/Ses04F_impro08_M027.wav,Anger,6.2885
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F000.wav,Neutral,3.1765
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F001.wav,Neutral,2.2099375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F002.wav,Neutral,3.46
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F003.wav,Neutral,5.2399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F004.wav,Neutral,2.5699375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F005.wav,Neutral,9.99
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F006.wav,Neutral,2.54
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F007.wav,Neutral,6.87
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F008.wav,Neutral,9.6899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F009.wav,Neutral,3.0399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F010.wav,Surprise,1.3199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F011.wav,Neutral,2.72
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F012.wav,Neutral,1.7799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F013.wav,Neutral,3.33
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F014.wav,Surprise,3.8899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F015.wav,Neutral,4.8399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F016.wav,Neutral,3.0
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F017.wav,Neutral,1.4600625
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_F018.wav,Neutral,2.7758125
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M004.wav,Neutral,4.09
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M017.wav,Neutral,1.28
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M020.wav,Neutral,3.0599375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M021.wav,Neutral,4.4199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M022.wav,Neutral,3.6999375
IEMOCAP_full_release/Session4/sentences/wav/Ses04M_impro04/Ses04M_impro04_M023.wav,Neutral,8.1706875
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F002.wav,Anger,7.33
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F010.wav,Anger,3.479
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F011.wav,Anger,3.3796875
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F013.wav,Anger,9.07275
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F014.wav,Anger,2.8608125
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F015.wav,Anger,3.7203125
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F019.wav,Sadness,9.543125
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F020.wav,Sadness,7.7799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F021.wav,Sadness,5.713625
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F022.wav,Sadness,9.6999375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F023.wav,Sadness,3.8299375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F025.wav,Sadness,1.6196875
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F026.wav,Sadness,1.2599375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F027.wav,Sadness,1.6499375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F031.wav,Anger,1.3499375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F033.wav,Anger,3.6899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F034.wav,Anger,5.6399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F036.wav,Sadness,10.827375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F037.wav,Sadness,13.6249375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F041.wav,Sadness,3.6813125
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F045.wav,Happiness,3.31
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_F046.wav,Happiness,10.0271875
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M037.wav,Sadness,1.3799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M040.wav,Sadness,3.035625
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M041.wav,Sadness,5.8221875
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script02_2/Ses04F_script02_2_M042.wav,Happiness,1.87
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F000.wav,Neutral,3.27
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F001.wav,Neutral,2.7599375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F002.wav,Neutral,4.8999375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F004.wav,Neutral,2.8899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F005.wav,Anger,1.85
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F006.wav,Neutral,3.86
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F007.wav,Anger,4.17
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F012.wav,Anger,2.4305625
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F013.wav,Anger,1.8399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F014.wav,Anger,1.14
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F019.wav,Anger,3.4699375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F020.wav,Anger,2.3
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F021.wav,Anger,1.3199375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F022.wav,Anger,6.46
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F023.wav,Anger,2.6399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F024.wav,Anger,1.9485625
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F025.wav,Anger,3.9461875
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F026.wav,Anger,3.0525
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F027.wav,Anger,5.18
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F028.wav,Anger,2.17
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F029.wav,Anger,3.8799375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F030.wav,Anger,2.73
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F031.wav,Anger,3.28
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F032.wav,Sadness,1.9399375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F033.wav,Sadness,3.7946875
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F034.wav,Anger,3.5099375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F035.wav,Anger,3.49
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F036.wav,Anger,3.2101875
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F037.wav,Anger,5.68
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F038.wav,Anger,1.3899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F040.wav,Anger,2.67975
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F041.wav,Anger,1.98
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F042.wav,Anger,2.8610625
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F043.wav,Anger,6.5899375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_F044.wav,Anger,5.7099375
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M000.wav,Neutral,4.17
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M001.wav,Anger,4.1753125
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M002.wav,Anger,4.1
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M003.wav,Anger,3.3
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M004.wav,Neutral,2.98
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M005.wav,Anger,2.28
IEMOCAP_full_release/Session4/sentences/wav/Ses04F_script03_2/Ses04F_script03_2_M006.wav,Anger,1.97
