user_id,age,consent_commercial,consent_research,current_language,described_identity,first_language,gender,phone_model,audio_id,affect,last_modified,phone_position,script,file_location,predictions
user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,English,,English,Woman,iPhone 12 ,shout_data_6a0abd20-de91-43f6-89e7-189505f0f490.wav,neutral,"Tue, 02 Aug 2022 04:19:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five dollar slaw onion cure,shout-data/train-data/shout_data_6a0abd20-de91-43f6-89e7-189505f0f490/final/chunka.wav,neutral
user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,English,,English,Woman,iPhone 12 ,shout_data_6a0abd20-de91-43f6-89e7-189505f0f490.wav,neutral,"Tue, 02 Aug 2022 04:19:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five dollar slaw onion cure,shout-data/train-data/shout_data_6a0abd20-de91-43f6-89e7-189505f0f490/final/chunkb.wav,anger
user_6d3df5f4-4f73-4bc7-9558-5df30c91b36e,25-39,t,t,English,,English,Woman,iPhone 12 ,shout_data_6a0abd20-de91-43f6-89e7-189505f0f490.wav,neutral,"Tue, 02 Aug 2022 04:19:23 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five dollar slaw onion cure,shout-data/train-data/shout_data_6a0abd20-de91-43f6-89e7-189505f0f490/final/chunkc.wav,anger
user_c3dc098c-827b-4810-a747-6592a937e9f4,60 and over,t,t,English,,English,Woman,Iphone 13,shout_data_068c0270-4533-4320-bccc-1328b99ded1a.wav,sadness,"Tue, 02 Aug 2022 04:11:38 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,zebra cats walking on lamps,shout-data/train-data/shout_data_068c0270-4533-4320-bccc-1328b99ded1a/final/chunk01.wav,anger
user_c3dc098c-827b-4810-a747-6592a937e9f4,60 and over,t,t,English,,English,Woman,Iphone 13,shout_data_068c0270-4533-4320-bccc-1328b99ded1a.wav,sadness,"Tue, 02 Aug 2022 04:11:38 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,zebra cats walking on lamps,shout-data/train-data/shout_data_068c0270-4533-4320-bccc-1328b99ded1a/final/chunk21.wav,anger
user_c3dc098c-827b-4810-a747-6592a937e9f4,60 and over,t,t,English,,English,Woman,Iphone 13,shout_data_068c0270-4533-4320-bccc-1328b99ded1a.wav,sadness,"Tue, 02 Aug 2022 04:11:38 +0000",Hold your phone next to your face with the mic facing your mouth as you would in a phone conversation 1/19,zebra cats walking on lamps,shout-data/train-data/shout_data_068c0270-4533-4320-bccc-1328b99ded1a/final/chunk31.wav,anger
user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,40-60,t,t,English ,,English ,Woman,iPhone ,shout_data_69d3d7ee-e0e6-4ed7-b1bc-0766e3e21351.wav,neutral,"Tue, 02 Aug 2022 04:19:21 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,wolf ring lights are fantastic,shout-data/train-data/shout_data_69d3d7ee-e0e6-4ed7-b1bc-0766e3e21351/final/chunka.wav,neutral
user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,40-60,t,t,English ,,English ,Woman,iPhone ,shout_data_69d3d7ee-e0e6-4ed7-b1bc-0766e3e21351.wav,neutral,"Tue, 02 Aug 2022 04:19:21 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,wolf ring lights are fantastic,shout-data/train-data/shout_data_69d3d7ee-e0e6-4ed7-b1bc-0766e3e21351/final/chunkb.wav,anger
user_68f22c13-1cd2-4d3f-a6a1-ea9b0c1a7d9a,40-60,t,t,English ,,English ,Woman,iPhone ,shout_data_69d3d7ee-e0e6-4ed7-b1bc-0766e3e21351.wav,neutral,"Tue, 02 Aug 2022 04:19:21 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,wolf ring lights are fantastic,shout-data/train-data/shout_data_69d3d7ee-e0e6-4ed7-b1bc-0766e3e21351/final/chunkc.wav,anger
user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,English,,Chinese,Woman,Iphone X,shout_data_699aa7b9-4884-4de9-a815-ea51f1332f9a.wav,fear,"Tue, 02 Aug 2022 04:19:20 +0000",Place phone 1-2 meters away face up on any surface 8/19,hungry appos hippos fruit,shout-data/train-data/shout_data_699aa7b9-4884-4de9-a815-ea51f1332f9a/final/chunka.wav,neutral
user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,English,,Chinese,Woman,Iphone X,shout_data_699aa7b9-4884-4de9-a815-ea51f1332f9a.wav,fear,"Tue, 02 Aug 2022 04:19:20 +0000",Place phone 1-2 meters away face up on any surface 8/19,hungry appos hippos fruit,shout-data/train-data/shout_data_699aa7b9-4884-4de9-a815-ea51f1332f9a/final/chunkb.wav,anger
user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,English,,Chinese,Woman,Iphone X,shout_data_699aa7b9-4884-4de9-a815-ea51f1332f9a.wav,fear,"Tue, 02 Aug 2022 04:19:20 +0000",Place phone 1-2 meters away face up on any surface 8/19,hungry appos hippos fruit,shout-data/train-data/shout_data_699aa7b9-4884-4de9-a815-ea51f1332f9a/final/chunkc.wav,anger
user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,Russian,,Russian,Man,Xiaomi Redmi Note 8T,shout_data_6959a1ea-3825-4421-b3cf-29b6dff76122.wav,disgust,"Tue, 02 Aug 2022 04:19:18 +0000",Hold your phone next to your face with your hand covering the mic 3/19,five dollar slaw onion cure,shout-data/train-data/shout_data_6959a1ea-3825-4421-b3cf-29b6dff76122/final/chunka.wav,neutral
user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,Russian,,Russian,Man,Xiaomi Redmi Note 8T,shout_data_6959a1ea-3825-4421-b3cf-29b6dff76122.wav,disgust,"Tue, 02 Aug 2022 04:19:18 +0000",Hold your phone next to your face with your hand covering the mic 3/19,five dollar slaw onion cure,shout-data/train-data/shout_data_6959a1ea-3825-4421-b3cf-29b6dff76122/final/chunkb.wav,anger
user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,Russian,,Russian,Man,Xiaomi Redmi Note 8T,shout_data_6959a1ea-3825-4421-b3cf-29b6dff76122.wav,disgust,"Tue, 02 Aug 2022 04:19:18 +0000",Hold your phone next to your face with your hand covering the mic 3/19,five dollar slaw onion cure,shout-data/train-data/shout_data_6959a1ea-3825-4421-b3cf-29b6dff76122/final/chunkc.wav,anger
user_1508b1e4-6d01-470f-b817-838977df7952,25-39,t,t,English ,,English ,Man,iPhone ,shout_data_bd9ea39c-66ec-478e-be55-7e7886e1b744.wav,fear,"Tue, 02 Aug 2022 04:25:54 +0000",Place phone 1-2 meters away face up on any surface 8/19,hungry action hippo fruit,shout-data/train-data/shout_data_bd9ea39c-66ec-478e-be55-7e7886e1b744/final/chunkc.wav,anger
user_f14298c7-4084-4074-a818-f1ce7972fa73,25-39,t,t,English,,English,Man,iPhone SE 2020 Model,shout_data_1238eff0-a0c7-4c47-8502-eab6cac0c489.wav,neutral,"Tue, 02 Aug 2022 04:12:33 +0000",Hold your phone next to your face with your hand covering the mic 3/19,a bird makes new jingles,shout-data/train-data/shout_data_1238eff0-a0c7-4c47-8502-eab6cac0c489/final/chunk11.wav,anger
user_f14298c7-4084-4074-a818-f1ce7972fa73,25-39,t,t,English,,English,Man,iPhone SE 2020 Model,shout_data_1238eff0-a0c7-4c47-8502-eab6cac0c489.wav,neutral,"Tue, 02 Aug 2022 04:12:33 +0000",Hold your phone next to your face with your hand covering the mic 3/19,a bird makes new jingles,shout-data/train-data/shout_data_1238eff0-a0c7-4c47-8502-eab6cac0c489/final/chunk21.wav,anger
user_f14298c7-4084-4074-a818-f1ce7972fa73,25-39,t,t,English,,English,Man,iPhone SE 2020 Model,shout_data_1238eff0-a0c7-4c47-8502-eab6cac0c489.wav,neutral,"Tue, 02 Aug 2022 04:12:33 +0000",Hold your phone next to your face with your hand covering the mic 3/19,a bird makes new jingles,shout-data/train-data/shout_data_1238eff0-a0c7-4c47-8502-eab6cac0c489/final/chunk30.wav,anger
user_3a39ad57-e017-47f0-8e29-514e484195bb,25-39,t,t,English,,Croatian,Woman,iPhone 13 Pro,shout_data_68ed10d5-727a-4e03-9e13-a70633c41baa.wav,fear,"Tue, 02 Aug 2022 04:19:16 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,banana and mustard sandwiches,shout-data/train-data/shout_data_68ed10d5-727a-4e03-9e13-a70633c41baa/final/chunka.wav,neutral
user_3a39ad57-e017-47f0-8e29-514e484195bb,25-39,t,t,English,,Croatian,Woman,iPhone 13 Pro,shout_data_68ed10d5-727a-4e03-9e13-a70633c41baa.wav,fear,"Tue, 02 Aug 2022 04:19:16 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,banana and mustard sandwiches,shout-data/train-data/shout_data_68ed10d5-727a-4e03-9e13-a70633c41baa/final/chunkb.wav,anger
user_3a39ad57-e017-47f0-8e29-514e484195bb,25-39,t,t,English,,Croatian,Woman,iPhone 13 Pro,shout_data_68ed10d5-727a-4e03-9e13-a70633c41baa.wav,fear,"Tue, 02 Aug 2022 04:19:16 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face up on any surface 16/19,banana and mustard sandwiches,shout-data/train-data/shout_data_68ed10d5-727a-4e03-9e13-a70633c41baa/final/chunkc.wav,anger
user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,English,,Chinese,Woman,Iphone X,shout_data_68be1fe7-0f7d-4304-954a-de4220117f9c.wav,neutral,"Tue, 02 Aug 2022 04:19:16 +0000",Place phone on the opposite side of the room face down on a hard surface 13/19,snow meteor down the chimney,shout-data/train-data/shout_data_68be1fe7-0f7d-4304-954a-de4220117f9c/final/chunka.wav,neutral
user_f5f7f220-5ff2-40e1-be6c-2ba40a25c721,25-39,t,t,British,,British ,Woman,Iphone,shout_data_6877b485-53c6-4c2d-8ac2-22974f43adef.wav,joy,"Tue, 02 Aug 2022 04:19:14 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,five special guest treasures,shout-data/train-data/shout_data_6877b485-53c6-4c2d-8ac2-22974f43adef/final/chunka.wav,neutral
user_f5f7f220-5ff2-40e1-be6c-2ba40a25c721,25-39,t,t,British,,British ,Woman,Iphone,shout_data_6877b485-53c6-4c2d-8ac2-22974f43adef.wav,joy,"Tue, 02 Aug 2022 04:19:14 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,five special guest treasures,shout-data/train-data/shout_data_6877b485-53c6-4c2d-8ac2-22974f43adef/final/chunkb.wav,anger
user_f5f7f220-5ff2-40e1-be6c-2ba40a25c721,25-39,t,t,British,,British ,Woman,Iphone,shout_data_6877b485-53c6-4c2d-8ac2-22974f43adef.wav,joy,"Tue, 02 Aug 2022 04:19:14 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,five special guest treasures,shout-data/train-data/shout_data_6877b485-53c6-4c2d-8ac2-22974f43adef/final/chunkc.wav,anger
user_5b6bd2f9-2df7-447c-b015-22860360a638,60 and over,t,t,English ,,English ,Woman,Samsung Galaxy 8,shout_data_7f68bce0-1715-486a-bd58-c3044e7b6332.wav,fear,"Tue, 02 Aug 2022 04:20:49 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,birds make new jingles,shout-data/train-data/shout_data_7f68bce0-1715-486a-bd58-c3044e7b6332/final/chunk21.wav,anger
user_5b6bd2f9-2df7-447c-b015-22860360a638,60 and over,t,t,English ,,English ,Woman,Samsung Galaxy 8,shout_data_7f68bce0-1715-486a-bd58-c3044e7b6332.wav,fear,"Tue, 02 Aug 2022 04:20:49 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,birds make new jingles,shout-data/train-data/shout_data_7f68bce0-1715-486a-bd58-c3044e7b6332/final/chunk30.wav,anger
user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,English,,Spanish,Man,iPhone,shout_data_676d8455-418f-4549-bc86-e6082f5fdc16.wav,anger,"Tue, 02 Aug 2022 04:19:09 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,ripped ocean jumper,shout-data/train-data/shout_data_676d8455-418f-4549-bc86-e6082f5fdc16/final/chunka.wav,neutral
user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,English,,Spanish,Man,iPhone,shout_data_676d8455-418f-4549-bc86-e6082f5fdc16.wav,anger,"Tue, 02 Aug 2022 04:19:09 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,ripped ocean jumper,shout-data/train-data/shout_data_676d8455-418f-4549-bc86-e6082f5fdc16/final/chunkb.wav,anger
user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,English,,Spanish,Man,iPhone,shout_data_676d8455-418f-4549-bc86-e6082f5fdc16.wav,anger,"Tue, 02 Aug 2022 04:19:09 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,ripped ocean jumper,shout-data/train-data/shout_data_676d8455-418f-4549-bc86-e6082f5fdc16/final/chunkc.wav,anger
user_195add25-a44e-4a3b-a998-d1984748d0d1,60 and over,t,t,English ,,English ,Man,Samsung ,shout_data_659d0c09-26b3-4504-981e-d328ff9b801d.wav,sadness,"Tue, 02 Aug 2022 04:19:01 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,another dog secretary show,shout-data/train-data/shout_data_659d0c09-26b3-4504-981e-d328ff9b801d/final/chunka.wav,neutral
user_195add25-a44e-4a3b-a998-d1984748d0d1,60 and over,t,t,English ,,English ,Man,Samsung ,shout_data_659d0c09-26b3-4504-981e-d328ff9b801d.wav,sadness,"Tue, 02 Aug 2022 04:19:01 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,another dog secretary show,shout-data/train-data/shout_data_659d0c09-26b3-4504-981e-d328ff9b801d/final/chunkb.wav,anger
user_195add25-a44e-4a3b-a998-d1984748d0d1,60 and over,t,t,English ,,English ,Man,Samsung ,shout_data_659d0c09-26b3-4504-981e-d328ff9b801d.wav,sadness,"Tue, 02 Aug 2022 04:19:01 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,another dog secretary show,shout-data/train-data/shout_data_659d0c09-26b3-4504-981e-d328ff9b801d/final/chunkc.wav,anger
user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,English,,Spanish,Man,iPhone,shout_data_658d7f54-a267-4a97-a6d3-744cd1c0ab45.wav,neutral,"Tue, 02 Aug 2022 04:19:00 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five special guest treasures,shout-data/train-data/shout_data_658d7f54-a267-4a97-a6d3-744cd1c0ab45/final/chunka.wav,neutral
user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,English,,Spanish,Man,iPhone,shout_data_658d7f54-a267-4a97-a6d3-744cd1c0ab45.wav,neutral,"Tue, 02 Aug 2022 04:19:00 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five special guest treasures,shout-data/train-data/shout_data_658d7f54-a267-4a97-a6d3-744cd1c0ab45/final/chunkb.wav,anger
user_3936466d-53b4-4ae3-a907-b3a0143bdf12,25-39,t,t,English,,Spanish,Man,iPhone,shout_data_658d7f54-a267-4a97-a6d3-744cd1c0ab45.wav,neutral,"Tue, 02 Aug 2022 04:19:00 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,five special guest treasures,shout-data/train-data/shout_data_658d7f54-a267-4a97-a6d3-744cd1c0ab45/final/chunkc.wav,anger
user_5c5379fd-9d98-4413-b40b-1a67cd67e9c0,18-24,t,t,English,,English,Woman,iphone 13 pro,shout_data_656ad2a6-21ca-418c-8155-5fdb87e0a669.wav,sadness,"Tue, 02 Aug 2022 04:19:00 +0000",Place phone 1-2 meters away face up on any surface 8/19,hungry action hippos fruit,shout-data/train-data/shout_data_656ad2a6-21ca-418c-8155-5fdb87e0a669/final/chunka.wav,neutral
user_5c5379fd-9d98-4413-b40b-1a67cd67e9c0,18-24,t,t,English,,English,Woman,iphone 13 pro,shout_data_656ad2a6-21ca-418c-8155-5fdb87e0a669.wav,sadness,"Tue, 02 Aug 2022 04:19:00 +0000",Place phone 1-2 meters away face up on any surface 8/19,hungry action hippos fruit,shout-data/train-data/shout_data_656ad2a6-21ca-418c-8155-5fdb87e0a669/final/chunkb.wav,anger
user_5c5379fd-9d98-4413-b40b-1a67cd67e9c0,18-24,t,t,English,,English,Woman,iphone 13 pro,shout_data_656ad2a6-21ca-418c-8155-5fdb87e0a669.wav,sadness,"Tue, 02 Aug 2022 04:19:00 +0000",Place phone 1-2 meters away face up on any surface 8/19,hungry action hippos fruit,shout-data/train-data/shout_data_656ad2a6-21ca-418c-8155-5fdb87e0a669/final/chunkc.wav,anger
user_2c330ca6-5fc8-4ef7-99e7-fe0884c67740,40-60,t,t,English,,spanish,Woman,iOS,shout_data_653eafd5-9ed1-455e-9888-69e912657fc9.wav,neutral,"Tue, 02 Aug 2022 04:18:58 +0000",Place phone 1-2 meters away in a bag 11/19,five dollar slaw onion cure,shout-data/train-data/shout_data_653eafd5-9ed1-455e-9888-69e912657fc9/final/chunkc.wav,anger
user_28c544ca-c7cc-4435-91e3-309043dd2ec9,40-60,t,t,English,,Italian,Man,iPhone 6,shout_data_63d65931-2cce-4691-b2d1-c059006de564.wav,sadness,"Tue, 02 Aug 2022 04:18:52 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,shout-data/train-data/shout_data_63d65931-2cce-4691-b2d1-c059006de564/final/chunka.wav,neutral
user_28c544ca-c7cc-4435-91e3-309043dd2ec9,40-60,t,t,English,,Italian,Man,iPhone 6,shout_data_63d65931-2cce-4691-b2d1-c059006de564.wav,sadness,"Tue, 02 Aug 2022 04:18:52 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,shout-data/train-data/shout_data_63d65931-2cce-4691-b2d1-c059006de564/final/chunkb.wav,anger
user_28c544ca-c7cc-4435-91e3-309043dd2ec9,40-60,t,t,English,,Italian,Man,iPhone 6,shout_data_63d65931-2cce-4691-b2d1-c059006de564.wav,sadness,"Tue, 02 Aug 2022 04:18:52 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a soft surface 18/19,ripped ocean jumper,shout-data/train-data/shout_data_63d65931-2cce-4691-b2d1-c059006de564/final/chunkc.wav,anger
user_d54a9c15-c834-4f94-ba55-bcf93e38ae03,25-39,t,t,English ,,English,Man,iPhone 12,shout_data_40367c97-1878-44a6-9c02-09781ffbdba2.wav,sadness,"Tue, 02 Aug 2022 04:16:07 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,snow meteor down the chimney,shout-data/train-data/shout_data_40367c97-1878-44a6-9c02-09781ffbdba2/final/chunk10.wav,anger
user_d54a9c15-c834-4f94-ba55-bcf93e38ae03,25-39,t,t,English ,,English,Man,iPhone 12,shout_data_40367c97-1878-44a6-9c02-09781ffbdba2.wav,sadness,"Tue, 02 Aug 2022 04:16:07 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,snow meteor down the chimney,shout-data/train-data/shout_data_40367c97-1878-44a6-9c02-09781ffbdba2/final/chunk21.wav,anger
user_d54a9c15-c834-4f94-ba55-bcf93e38ae03,25-39,t,t,English ,,English,Man,iPhone 12,shout_data_40367c97-1878-44a6-9c02-09781ffbdba2.wav,sadness,"Tue, 02 Aug 2022 04:16:07 +0000",Hold your phone next to your hip with your hand covering the mic 5/19,snow meteor down the chimney,shout-data/train-data/shout_data_40367c97-1878-44a6-9c02-09781ffbdba2/final/chunk31.wav,anger
user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,French,,French,Woman,Samsung A10e,shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd.wav,surprise,"Tue, 02 Aug 2022 04:20:47 +0000",Place phone on the opposite side of the room in a bag 15/19,banana and mustard sandwiches,shout-data/train-data/shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd/final/chunk11.wav,anger
user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,French,,French,Woman,Samsung A10e,shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd.wav,surprise,"Tue, 02 Aug 2022 04:20:47 +0000",Place phone on the opposite side of the room in a bag 15/19,banana and mustard sandwiches,shout-data/train-data/shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd/final/chunk31.wav,anger
user_e0115bfc-4c6c-42d2-a381-7fc9290b88d7,18-24,t,t,French,,French,Woman,Samsung A10e,shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd.wav,surprise,"Tue, 02 Aug 2022 04:20:47 +0000",Place phone on the opposite side of the room in a bag 15/19,banana and mustard sandwiches,shout-data/train-data/shout_data_7f568fd9-dbf3-49e3-9068-613fb9cde7cd/final/chunk40.wav,surprise
user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,60 and over,t,t,English,,English,Woman,IPhone,shout_data_e1fe50ac-8087-4bc8-a25a-3bf2916a2043.wav,sadness,"Tue, 02 Aug 2022 04:28:43 +0000",Place phone 1-2 meters away face up on any surface 8/19,snow meteor down the chimney,shout-data/train-data/shout_data_e1fe50ac-8087-4bc8-a25a-3bf2916a2043/final/chunk00.wav,surprise
user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,60 and over,t,t,English,,English,Woman,IPhone,shout_data_e1fe50ac-8087-4bc8-a25a-3bf2916a2043.wav,sadness,"Tue, 02 Aug 2022 04:28:43 +0000",Place phone 1-2 meters away face up on any surface 8/19,snow meteor down the chimney,shout-data/train-data/shout_data_e1fe50ac-8087-4bc8-a25a-3bf2916a2043/final/chunk20.wav,anger
user_3ad90399-0c54-4674-ae88-d7b7df899260,40-60,t,t,English ,,English ,Man,iPhone Xs Max,shout_data_6398b257-909d-4459-bbd8-a4266b042be9.wav,anger,"Tue, 02 Aug 2022 04:18:47 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,another dog secretary show,shout-data/train-data/shout_data_6398b257-909d-4459-bbd8-a4266b042be9/final/chunka.wav,neutral
user_3ad90399-0c54-4674-ae88-d7b7df899260,40-60,t,t,English ,,English ,Man,iPhone Xs Max,shout_data_6398b257-909d-4459-bbd8-a4266b042be9.wav,anger,"Tue, 02 Aug 2022 04:18:47 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,another dog secretary show,shout-data/train-data/shout_data_6398b257-909d-4459-bbd8-a4266b042be9/final/chunkb.wav,anger
user_3ad90399-0c54-4674-ae88-d7b7df899260,40-60,t,t,English ,,English ,Man,iPhone Xs Max,shout_data_6398b257-909d-4459-bbd8-a4266b042be9.wav,anger,"Tue, 02 Aug 2022 04:18:47 +0000",Place phone as far away as possible while on on the opposite side of a wall from you in a bag 19/19,another dog secretary show,shout-data/train-data/shout_data_6398b257-909d-4459-bbd8-a4266b042be9/final/chunkc.wav,anger
user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,English,,Chinese,Woman,Iphone X,shout_data_632243e6-db91-4952-9557-ff380cf38a13.wav,anger,"Tue, 02 Aug 2022 04:18:46 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,birds make new jingles,shout-data/train-data/shout_data_632243e6-db91-4952-9557-ff380cf38a13/final/chunka.wav,neutral
user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,English,,Chinese,Woman,Iphone X,shout_data_632243e6-db91-4952-9557-ff380cf38a13.wav,anger,"Tue, 02 Aug 2022 04:18:46 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,birds make new jingles,shout-data/train-data/shout_data_632243e6-db91-4952-9557-ff380cf38a13/final/chunkb.wav,anger
user_8f564685-354f-48fb-8cb9-7acd77d1200e,18-24,t,t,English,,Chinese,Woman,Iphone X,shout_data_632243e6-db91-4952-9557-ff380cf38a13.wav,anger,"Tue, 02 Aug 2022 04:18:46 +0000",Place phone as far away as possible while on on the opposite side of a wall from you face down on a hard surface 17/19,birds make new jingles,shout-data/train-data/shout_data_632243e6-db91-4952-9557-ff380cf38a13/final/chunkc.wav,anger
user_5c5dadeb-65e4-488f-a9d5-dc5041c50bdb,60 and over,t,t,English,,English,Woman,IPhone,shout_data_e1fe50ac-8087-4bc8-a25a-3bf2916a2043.wav,sadness,"Tue, 02 Aug 2022 04:28:43 +0000",Place phone 1-2 meters away face up on any surface 8/19,snow meteor down the chimney,shout-data/train-data/shout_data_e1fe50ac-8087-4bc8-a25a-3bf2916a2043/final/chunk21.wav,anger
user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,18-24,t,t,English,,Portuguese ,Woman,Galaxy S10,shout_data_5bc6eef3-060f-422f-9693-b26080450530.wav,anger,"Tue, 02 Aug 2022 04:18:10 +0000",Place your phone in your pocket 6/19,birds make new jingles,shout-data/train-data/shout_data_5bc6eef3-060f-422f-9693-b26080450530/final/chunk21.wav,anger
user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,18-24,t,t,English,,Portuguese ,Woman,Galaxy S10,shout_data_5bc6eef3-060f-422f-9693-b26080450530.wav,anger,"Tue, 02 Aug 2022 04:18:10 +0000",Place your phone in your pocket 6/19,birds make new jingles,shout-data/train-data/shout_data_5bc6eef3-060f-422f-9693-b26080450530/final/chunk30.wav,anger
user_384afcd7-8359-4900-8f93-9ad489709e95,25-39,t,t,Russian,,Russian,Man,Xiaomi Redmi Note 8T,shout_data_62d6cbd6-409b-48a3-b693-9c1c37e0d26f.wav,sadness,"Tue, 02 Aug 2022 04:18:43 +0000",Place phone 1-2 meters away face down on a soft surface 10/19,the thunder break craze,shout-data/train-data/shout_data_62d6cbd6-409b-48a3-b693-9c1c37e0d26f/final/chunka.wav,neutral
user_60ce4076-8a9c-4dd7-bf80-ab87d181479c,18-24,t,t,English,,Portuguese ,Woman,Galaxy S10,shout_data_5bc6eef3-060f-422f-9693-b26080450530.wav,anger,"Tue, 02 Aug 2022 04:18:10 +0000",Place your phone in your pocket 6/19,birds make new jingles,shout-data/train-data/shout_data_5bc6eef3-060f-422f-9693-b26080450530/final/chunk51.wav,neutral
user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,English,,French,Woman,android,shout_data_e2e89936-6397-47da-9f25-54f8faf8e70e.wav,anger,"Tue, 02 Aug 2022 04:28:48 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,banana and mustard sandwiches,shout-data/train-data/shout_data_e2e89936-6397-47da-9f25-54f8faf8e70e/final/chunk10.wav,anger
user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,English,,French,Woman,android,shout_data_e2e89936-6397-47da-9f25-54f8faf8e70e.wav,anger,"Tue, 02 Aug 2022 04:28:48 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,banana and mustard sandwiches,shout-data/train-data/shout_data_e2e89936-6397-47da-9f25-54f8faf8e70e/final/chunk11.wav,anger
user_776692b3-727e-447b-8f1e-530b173af4bc,40-60,t,t,English,,French,Woman,android,shout_data_e2e89936-6397-47da-9f25-54f8faf8e70e.wav,anger,"Tue, 02 Aug 2022 04:28:48 +0000",Hold your phone next to your face but with the mic/phone facing away from your face 2/19,banana and mustard sandwiches,shout-data/train-data/shout_data_e2e89936-6397-47da-9f25-54f8faf8e70e/final/chunk12.wav,neutral
