wav,affect,length,predictions
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M010.wav,Neutral,2.3415625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M013.wav,Neutral,6.72525,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M018.wav,Neutral,2.85875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M019.wav,Neutral,3.18475,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M020.wav,Neutral,2.098,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M021.wav,Neutral,2.6564375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M030.wav,Anger,9.1165625,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M037.wav,Neutral,3.5620625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M038.wav,Anger,2.6615625,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M039.wav,Anger,4.0450625,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M040.wav,Anger,3.990625,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M041.wav,Anger,2.94325,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M042.wav,Anger,11.32025,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M043.wav,Anger,3.146875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script03_2/Ses03M_script03_2_M044.wav,Anger,1.9563125,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M000.wav,Neutral,4.8704375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M001.wav,Neutral,3.174625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M002.wav,Neutral,7.8479375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M003.wav,Neutral,3.352125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M004.wav,Neutral,5.462,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M005.wav,Neutral,2.78025,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M006.wav,Neutral,8.91275,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M007.wav,Neutral,2.6816875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M008.wav,Neutral,4.5746875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M009.wav,Neutral,2.7605625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M010.wav,Neutral,5.6591875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M011.wav,Neutral,6.152125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M012.wav,Neutral,8.3803125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M013.wav,Neutral,6.2113125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M014.wav,Neutral,2.563375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M015.wav,Neutral,5.540875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M016.wav,Neutral,6.0338125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M017.wav,Neutral,2.169,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M018.wav,Neutral,4.21975,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M019.wav,Neutral,9.8198125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M020.wav,Neutral,4.8901875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M021.wav,Neutral,7.3155625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M022.wav,Neutral,4.278875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M023.wav,Neutral,3.983125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M024.wav,Neutral,3.2338125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M025.wav,Neutral,3.667625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M026.wav,Neutral,2.662,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro08a/Ses03M_impro08a_M027.wav,Neutral,7.2169375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F000.wav,Neutral,1.8999375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F001.wav,Neutral,1.1899375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F002.wav,Neutral,5.8299375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F003.wav,Neutral,4.8199375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F004.wav,Neutral,3.6499375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F005.wav,Neutral,6.7124375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F006.wav,Neutral,2.74,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F007.wav,Neutral,2.6999375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F008.wav,Neutral,4.2624375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F009.wav,Neutral,6.54,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F010.wav,Neutral,10.8399375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F011.wav,Neutral,2.085,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F012.wav,Neutral,5.14,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F013.wav,Neutral,1.93,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F014.wav,Neutral,4.74,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F015.wav,Neutral,3.3,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F016.wav,Neutral,2.2599375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F018.wav,Neutral,2.8399375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F019.wav,Neutral,6.33,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F020.wav,Neutral,1.3199375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F021.wav,Neutral,0.73,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F022.wav,Neutral,2.1099375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F023.wav,Neutral,3.8525,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F024.wav,Neutral,2.3199375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F025.wav,Neutral,1.5799375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F026.wav,Neutral,1.3290625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F027.wav,Neutral,8.1899375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F028.wav,Neutral,4.5899375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_F029.wav,Neutral,2.685,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M000.wav,Anger,4.85,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M014.wav,Anger,3.5774375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M015.wav,Anger,4.2199375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M020.wav,Neutral,3.14,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M021.wav,Neutral,2.0825,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M022.wav,Neutral,3.67,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M023.wav,Neutral,2.23,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M024.wav,Neutral,5.1,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro08/Ses03F_impro08_M025.wav,Neutral,2.6365,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F000.wav,Happiness,2.285125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F001.wav,Happiness,1.598125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F002.wav,Surprise,10.7975,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F003.wav,Happiness,3.7585,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F004.wav,Happiness,4.2025,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F005.wav,Happiness,5.7674375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F006.wav,Happiness,5.773375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F007.wav,Happiness,2.19825,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F008.wav,Surprise,2.6571875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F009.wav,Happiness,4.5224375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F010.wav,Happiness,5.3028125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F011.wav,Happiness,1.405625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F012.wav,Happiness,5.4299375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F013.wav,Happiness,1.887,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F014.wav,Disgust,3.5123125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F015.wav,Neutral,2.7534375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F016.wav,Happiness,9.4816875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F017.wav,Happiness,2.5994375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F018.wav,Neutral,4.1013125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F019.wav,Happiness,3.455,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F020.wav,Surprise,3.625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F021.wav,Happiness,3.584875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F022.wav,Happiness,2.349125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F023.wav,Happiness,8.2989375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F024.wav,Happiness,4.03,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F025.wav,Happiness,2.1180625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F026.wav,Happiness,3.7161875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F027.wav,Happiness,2.3105625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F028.wav,Surprise,2.07025,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F029.wav,Surprise,2.1924375,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F030.wav,Surprise,7.4483125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F031.wav,Surprise,5.79575,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F032.wav,Surprise,3.5236875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F033.wav,Happiness,2.604,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F034.wav,Neutral,3.273375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F035.wav,Surprise,4.121,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F036.wav,Neutral,4.1424375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F037.wav,Sadness,2.406875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F038.wav,Surprise,2.4078125,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F039.wav,Surprise,5.71875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F040.wav,Anger,5.931125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F041.wav,Anger,3.9474375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_F042.wav,Disgust,6.277125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M000.wav,Happiness,2.540375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M001.wav,Happiness,3.331125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M004.wav,Happiness,3.72925,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M005.wav,Happiness,7.471,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M006.wav,Happiness,3.311875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M007.wav,Happiness,7.0425,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M008.wav,Happiness,5.394625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M009.wav,Happiness,1.7825,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M010.wav,Happiness,7.795,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M011.wav,Happiness,7.8560625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M012.wav,Happiness,2.4955,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M013.wav,Happiness,3.4993125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M014.wav,Happiness,4.236125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M015.wav,Happiness,5.75725,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M016.wav,Happiness,2.7341875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M017.wav,Happiness,3.369625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M018.wav,Happiness,5.75725,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M019.wav,Happiness,2.46,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M020.wav,Happiness,7.9119375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M021.wav,Happiness,9.0078125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M022.wav,Happiness,4.679,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M023.wav,Happiness,4.6596875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M024.wav,Happiness,7.2025,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M025.wav,Happiness,5.026375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M026.wav,Happiness,1.964,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M027.wav,Happiness,4.4286875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M028.wav,Neutral,4.293875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M029.wav,Happiness,5.3914375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M030.wav,Happiness,3.00375,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M031.wav,Happiness,10.417,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M032.wav,Happiness,2.2720625,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M033.wav,Neutral,2.16825,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M034.wav,Happiness,7.105125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M036.wav,Happiness,7.085875,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M037.wav,Happiness,2.85,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M038.wav,Neutral,5.4618125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_impro03/Ses03M_impro03_M039.wav,Happiness,5.1218125,Happiness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F000.wav,Sadness,5.16775,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F002.wav,Fear,2.21475,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F003.wav,Anger,2.7420625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F004.wav,Sadness,2.3201875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F005.wav,Sadness,1.9686875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F006.wav,Anger,3.322125,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F008.wav,Sadness,5.7731875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F014.wav,Sadness,4.060375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F016.wav,Anger,8.8239375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F017.wav,Anger,2.1444375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F020.wav,Anger,4.288875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F022.wav,Anger,2.1444375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F024.wav,Sadness,3.6385,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F028.wav,Neutral,3.00575,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F029.wav,Fear,5.071875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F030.wav,Sadness,5.3366875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F036.wav,Anger,2.7749375,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F037.wav,Anger,2.6014375,Surprise
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F038.wav,Anger,4.8334375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F040.wav,Sadness,4.5541875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F041.wav,Sadness,2.90025,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F043.wav,Sadness,6.8699375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F045.wav,Sadness,3.287,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_F046.wav,Sadness,3.5681875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M000.wav,Sadness,3.2166875,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M001.wav,Sadness,2.6541875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M002.wav,Sadness,9.25,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M003.wav,Sadness,5.95875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M004.wav,Sadness,5.5545,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M005.wav,Sadness,2.3905,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M006.wav,Sadness,2.67175,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M007.wav,Sadness,6.327875,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M009.wav,Anger,8.78875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M011.wav,Anger,13.569875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M012.wav,Anger,3.1111875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M014.wav,Anger,5.73025,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M016.wav,Anger,3.571,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M018.wav,Neutral,2.0389375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M019.wav,Neutral,3.3045625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M022.wav,Anger,11.9703125,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M027.wav,Anger,2.0389375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M028.wav,Neutral,3.0584375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M030.wav,Sadness,4.8545625,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M031.wav,Sadness,5.9608125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M036.wav,Sadness,11.0035,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M037.wav,Sadness,3.4713125,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M038.wav,Sadness,5.5484375,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M039.wav,Anger,5.8276875,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M040.wav,Anger,3.9924375,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M041.wav,Anger,14.4663125,Anger
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M045.wav,Sadness,3.5890625,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M046.wav,Sadness,3.5155,Neutral
IEMOCAP_full_release/Session3/sentences/wav/Ses03M_script01_1/Ses03M_script01_1_M047.wav,Sadness,4.3768125,Sadness
IEMOCAP_full_release/Session3/sentences/wav/Ses03F_impro05/Ses03F_impro05_M000.wav,Neutral,7.7676875,Neutral
